Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Kyle Walker,95424,€2.50m,"Dec 9, 2025","May 28, 1990",35,1.83,England,['England'],Right-Back,"             0
0  Centre-Back",Burnley,,,"Jul 5, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,EPL
Kyle Walker-Peters,341051,€13.00m,"Dec 9, 2025","Apr 13, 1997",28,1.73,England,[],Right-Back,,West Ham,,,"Jul 20, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",13000000.0,25/26,EPL
Ezri Konsa,413403,€40.00m,"Mar 9, 2026","Oct 23, 1997",28,1.83,England,[],Centre-Back,,Aston Villa,,,"Jul 11, 2019","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Matt O'Riley,406634,€20.00m,"Dec 15, 2025","Nov 21, 2000",25,1.89,Denmark,[],Central Midfield,,Brighton,,,"Aug 26, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Harvey Davies,706815,€500k,"Nov 26, 2025","Sep 3, 2003",22,1.9,England,[],Goalkeeper,,Liverpool,,,"Jul 1, 2024",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,EPL
Ferdi Kadıoğlu,369316,€30.00m,"Mar 9, 2026","Oct 7, 1999",26,1.74,Türkiye,[],Left-Back,,Brighton,,,"Aug 24, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Pedro Lima,1193867,€4.00m,"Dec 22, 2025","Jul 1, 2006",19,1.74,Brazil,[],Right-Back,,Wolves,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,EPL
Gabriel Martinelli,655488,€45.00m,"Dec 9, 2025","Jun 18, 2001",24,1.78,Brazil,"['Brazil', 'Italy']",Left Winger,"              0
0  Right Winger",Arsenal,,,"Jul 2, 2019","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",45000000.0,25/26,EPL
Aaron Ramsdale,427568,€12.00m,"Dec 9, 2025","May 14, 1998",27,1.9,England,['England'],Goalkeeper,,Newcastle,,,"Aug 2, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Neco Williams,503680,€25.00m,"Dec 9, 2025","Apr 13, 2001",24,1.83,Wales,[],Left-Back,,Nott'm Forest,,,"Jul 10, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Emiliano Buendía,321247,€18.00m,"Dec 9, 2025","Dec 25, 1996",29,1.72,Argentina,"['Argentina', 'Spain']",Attacking Midfield,"              0
0  Right Winger
1   Left Winger",Aston Villa,,,"Jul 1, 2021","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,EPL
Alex Tóth,998101,€12.00m,"Mar 9, 2026","Oct 23, 2005",20,1.81,Hungary,['Hungary'],Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Bournemouth,,,"Jan 20, 2026","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Chemsdine Talbi,743384,€25.00m,"Mar 9, 2026","May 9, 2005",20,1.75,Morocco,"['Morocco', 'Belgium']",Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",Sunderland,,,"Jul 9, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Jarrod Bowen,314875,€35.00m,"Dec 9, 2025","Dec 20, 1996",29,1.76,England,[],Right Winger,,West Ham,,,"Jan 31, 2020","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,25/26,EPL
Jacob Bruun Larsen,293281,€5.00m,"Dec 9, 2025","Sep 19, 1998",27,1.83,Denmark,['Denmark'],Left Winger,"                    0
0        Right Winger
1  Attacking Midfield",Burnley,,,"Jul 11, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,EPL
Santiago Bueno,438001,€10.00m,"Dec 9, 2025","Nov 9, 1998",27,1.9,Uruguay,"['Italy', 'Uruguay']",Centre-Back,,Wolves,,,"Aug 31, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,EPL
Bernd Leno,72476,€8.00m,"Dec 9, 2025","Mar 4, 1992",34,1.9,Germany,['Germany'],Goalkeeper,,Fulham,,,"Aug 2, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,EPL
Harrison Armstrong,1107733,€12.00m,"Mar 9, 2026","Jan 19, 2007",19,1.85,England,['England'],Central Midfield,"                    0
0  Defensive Midfield",Everton,,,"Jul 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Ben Gannon-Doak,719673,€16.00m,"Mar 9, 2026","Nov 11, 2005",20,1.73,Scotland,[],Right Winger,,Bournemouth,,,"Aug 18, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",16000000.0,25/26,EPL
Pascal Groß,82873,€3.50m,"Dec 19, 2025","Jun 15, 1991",34,1.81,Germany,[],Central Midfield,,Brighton,,,"Jan 2, 2026","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,25/26,EPL
Matt O'Riley,406634,€20.00m,"Dec 15, 2025","Nov 21, 2000",25,1.89,Denmark,"['England', 'Denmark']",Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Brighton,,,"Aug 26, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Marcus Bettinelli,116648,€500k,"Dec 9, 2025","May 24, 1992",33,1.93,England,"['England', 'Italy']",Goalkeeper,,Man City,,,"Jun 10, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,25/26,EPL
Soungoutou Magassa,745181,€17.00m,"Dec 9, 2025","Oct 8, 2003",22,1.9,France,[],Defensive Midfield,,West Ham,,,"Aug 29, 2025","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",17000000.0,25/26,EPL
Alphonse Areola,120629,€5.00m,"Mar 9, 2026","Feb 27, 1993",33,1.95,France,[],Goalkeeper,,West Ham,,,"Jul 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,EPL
Anton Stach,344069,€25.00m,"Mar 9, 2026","Nov 15, 1998",27,1.94,Germany,[],Defensive Midfield,,Leeds,,,"Jul 22, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,25/26,EPL
Leandro Trossard,144028,€20.00m,"Dec 9, 2025","Dec 4, 1994",31,1.72,Belgium,[],Left Winger,,Arsenal,,,"Jan 20, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Alexis Mac Allister,534033,€80.00m,"Mar 9, 2026","Dec 24, 1998",27,1.76,Argentina,[],Central Midfield,,Liverpool,,,"Jul 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",80000000.0,25/26,EPL
Rayan Aït-Nouri,578391,€40.00m,"Dec 9, 2025","Jun 6, 2001",24,1.8,Algeria,[],Left-Back,,Man City,,,"Jun 9, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Tammy Abraham,331726,€20.00m,"Mar 9, 2026","Oct 2, 1997",28,1.94,England,"['England', 'Nigeria']",Centre-Forward,,Aston Villa,,,"Jan 27, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Yves Bissouma,410425,€12.00m,"Mar 9, 2026","Aug 30, 1996",29,1.82,Mali,[],Defensive Midfield,,Tottenham,,,"Jul 1, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Lucas Pires,927768,€5.00m,"Dec 9, 2025","Mar 24, 2001",25,1.82,Brazil,[],Left-Back,,Burnley,,,"Jul 16, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,EPL
Randal Kolo Muani,487969,€22.00m,"Mar 9, 2026","Dec 5, 1998",27,1.87,France,"['France', 'DR Congo']",Centre-Forward,"              0
0  Right Winger
1   Left Winger",Tottenham,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,25/26,EPL
Freddie Potts,698164,€10.00m,"Mar 9, 2026","Sep 12, 2003",22,1.83,England,[],Defensive Midfield,,West Ham,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,EPL
Calvin Bassey,461883,€28.00m,"Dec 9, 2025","Dec 31, 1999",26,1.85,Nigeria,"['Nigeria', 'England', 'Italy']",Centre-Back,"           0
0  Left-Back",Fulham,,,"Jul 28, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",28000000.0,25/26,EPL
Tammy Abraham,331726,€20.00m,"Mar 9, 2026","Oct 2, 1997",28,1.94,England,[],Centre-Forward,,Aston Villa,,,"Jan 27, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Djordje Petrovic,465555,€28.00m,"Dec 9, 2025","Oct 8, 1999",26,1.94,Serbia,"['Yugoslavia (Republic)', 'Serbia']",Goalkeeper,,Bournemouth,,,"Jul 16, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",28000000.0,25/26,EPL
Lamare Bogarde,645686,€15.00m,"Mar 9, 2026","Jan 5, 2004",22,1.85,Netherlands,"['Suriname', 'Netherlands']",Defensive Midfield,"             0
0  Centre-Back
1   Right-Back",Aston Villa,,,"Jul 1, 2024",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Dário Essugo,670717,€17.00m,"Mar 9, 2026","Mar 14, 2005",21,1.78,Portugal,"['Portugal', 'Angola']",Defensive Midfield,"                  0
0  Central Midfield",Chelsea,,,"Jun 10, 2025","Jun 30, 2033",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",17000000.0,25/26,EPL
Zach Abbott,933017,€3.00m,"Mar 9, 2026","May 13, 2006",19,1.8,England,['England'],Centre-Back,"            0
0  Right-Back
1   Left-Back",Nott'm Forest,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,EPL
Georginio Rutter,538977,€30.00m,"Mar 9, 2026","Apr 20, 2002",23,1.82,France,"['Martinique', 'France']",Centre-Forward,"                0
0  Second Striker
1    Right Winger",Brighton,,,"Aug 19, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Connor Roberts,214666,€2.50m,"Mar 9, 2026","Sep 23, 1995",30,1.75,Wales,['Wales'],Right-Back,"                0
0       Left-Back
1  Right Midfield",Burnley,,,"Aug 31, 2021","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,EPL
Emiliano Buendía,321247,€18.00m,"Dec 9, 2025","Dec 25, 1996",29,1.72,Argentina,[],Attacking Midfield,,Aston Villa,,,"Jul 1, 2021","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,25/26,EPL
Florentino,357162,€20.00m,"Mar 9, 2026","Aug 19, 1999",26,1.84,Portugal,"['Portugal', 'Angola']",Defensive Midfield,,Burnley,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Caleb Kporha,1047261,€1.00m,"Dec 9, 2025","Jul 15, 2006",19,,England,"['England', 'Ghana']",Right-Back,"                0
0  Right Midfield
1       Left-Back",Crystal Palace,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,25/26,EPL
Callum Wilson,123682,€5.00m,"Dec 9, 2025","Feb 27, 1992",34,1.8,England,"['England', 'Ireland']",Centre-Forward,,West Ham,,,"Aug 2, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,EPL
Nathan Patterson,424015,€10.00m,"Dec 9, 2025","Oct 16, 2001",24,1.89,Scotland,['Scotland'],Right-Back,"                0
0  Right Midfield
1       Left-Back",Everton,,,"Jan 4, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,EPL
Hugo Ekitiké,709726,€90.00m,"Mar 9, 2026","Jun 20, 2002",23,1.9,France,"['Cameroon', 'France']",Centre-Forward,,Liverpool,,,"Jul 23, 2025","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",90000000.0,25/26,EPL
Iliman Ndiaye,623570,€50.00m,"Mar 9, 2026","Mar 6, 2000",26,1.8,Senegal,[],Right Winger,,Everton,,,"Jul 3, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,25/26,EPL
Lukas Nmecha,314288,€10.00m,"Mar 9, 2026","Dec 14, 1998",27,1.85,Germany,"['England', 'Germany']",Centre-Forward,"              0
0  Right Winger
1   Left Winger",Leeds,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,EPL
Lucas Bergvall,866246,€40.00m,"Dec 9, 2025","Feb 2, 2006",20,1.87,Sweden,[],Central Midfield,,Tottenham,,,"Jul 1, 2024","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",40000000.0,25/26,EPL
Nikola Milenković,413507,€30.00m,"Dec 9, 2025","Oct 12, 1997",28,1.95,Serbia,"['Yugoslavia (Republic)', 'Serbia']",Centre-Back,"            0
0  Right-Back",Nott'm Forest,,,"Jul 18, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Christos Mandas,481675,€10.00m,"Mar 9, 2026","Sep 17, 2001",24,1.89,Greece,['Greece'],Goalkeeper,,Bournemouth,,,"Jan 27, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,EPL
Simon Moore,123536,€100k,"Dec 9, 2025","May 19, 1990",35,1.91,England,[],Goalkeeper,,Sunderland,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,25/26,EPL
Joshua Zirkzee,435648,€22.00m,"Mar 9, 2026","May 22, 2001",24,1.93,Netherlands,"['Nigeria', 'Netherlands']",Centre-Forward,"                0
0  Second Striker",Man Utd,,,"Jul 14, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,25/26,EPL
Dennis Cirkin,568006,€8.00m,"Dec 9, 2025","Apr 6, 2002",24,1.82,Latvia,"['Ireland', 'England', 'Latvia']",Left-Back,"             0
0  Centre-Back",Sunderland,,,"Aug 11, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,25/26,EPL
Lukas Nmecha,314288,€10.00m,"Mar 9, 2026","Dec 14, 1998",27,1.85,Germany,[],Centre-Forward,,Leeds,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,EPL
Angel Gomes,392770,€12.00m,"Mar 9, 2026","Aug 31, 2000",25,1.68,England,"['England', 'Portugal']",Attacking Midfield,"                  0
0  Central Midfield
1     Left Midfield",Wolves,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Leandro Trossard,144028,€20.00m,"Dec 9, 2025","Dec 4, 1994",31,1.72,Belgium,['Belgium'],Left Winger,"                0
0  Second Striker
1  Centre-Forward",Arsenal,,,"Jan 20, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Ryan Gravenberch,478573,€90.00m,"Dec 9, 2025","May 16, 2002",23,1.9,Netherlands,"['Suriname', 'Netherlands']",Defensive Midfield,"                  0
0  Central Midfield",Liverpool,,,"Sep 1, 2023","Jun 30, 2032",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",90000000.0,25/26,EPL
Mason Mount,346483,€30.00m,"Mar 9, 2026","Jan 10, 1999",27,1.81,England,['England'],Attacking Midfield,"                  0
0  Central Midfield
1     Left Midfield",Man Utd,,,"Jul 5, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Cole Palmer,568177,€110.00m,"Mar 9, 2026","May 6, 2002",23,1.85,England,"['England', 'St. Kitts & Nevis']",Attacking Midfield,"                0
0    Right Winger
1  Centre-Forward",Chelsea,,,"Sep 1, 2023","Jun 30, 2033",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",110000000.0,25/26,EPL
Ross Barkley,131978,€5.00m,"Dec 9, 2025","Dec 5, 1993",32,1.89,England,[],Central Midfield,,Aston Villa,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,25/26,EPL
Nick Pope,192080,€7.00m,"Dec 9, 2025","Apr 19, 1992",33,1.98,England,[],Goalkeeper,,Newcastle,,,"Jul 1, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,EPL
Piero Hincapié,659813,€50.00m,"Dec 9, 2025","Jan 9, 2002",24,1.84,Ecuador,[],Centre-Back,,Arsenal,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,25/26,EPL
Joelinton,333241,€30.00m,"Dec 9, 2025","Aug 14, 1996",29,1.86,Brazil,[],Central Midfield,,Newcastle,,,"Jul 23, 2019","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Joël Veltman,111195,€2.50m,"Dec 9, 2025","Jan 15, 1992",34,1.84,Netherlands,['Netherlands'],Right-Back,"             0
0  Centre-Back
1    Left-Back",Brighton,,,"Jul 29, 2020","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,25/26,EPL
Stefanos Tzimas,950091,€20.00m,"Mar 9, 2026","Jan 6, 2006",20,1.86,Greece,['Greece'],Centre-Forward,,Brighton,,,"Feb 3, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Igor Thiago,739443,€50.00m,"Mar 9, 2026","Jun 26, 2001",24,1.91,Brazil,[],Centre-Forward,,Brentford,,,"Jul 1, 2024","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,25/26,EPL
Jean-Ricner Bellegarde,450050,€16.00m,"Dec 9, 2025","Jun 27, 1998",27,1.72,Haiti,[],Central Midfield,,Wolves,,,"Sep 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",16000000.0,25/26,EPL
Raúl Jiménez,206040,€4.00m,"Dec 9, 2025","May 5, 1991",34,1.87,Mexico,[],Centre-Forward,,Fulham,,,"Jul 25, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,EPL
Yasin Ayari,667287,€30.00m,"Dec 9, 2025","Oct 6, 2003",22,1.72,Sweden,[],Central Midfield,,Brighton,,,"Jan 30, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Senne Lammens,503883,€30.00m,"Mar 9, 2026","Jul 7, 2002",23,1.93,Belgium,['Belgium'],Goalkeeper,,Man Utd,,,"Sep 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Josh King,1011131,€20.00m,"Dec 9, 2025","Jan 3, 2007",19,1.73,England,[],Attacking Midfield,,Fulham,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,25/26,EPL
Djed Spence,483348,€30.00m,"Mar 9, 2026","Aug 9, 2000",25,1.84,England,"['England', 'Jamaica']",Left-Back,"                0
0      Right-Back
1  Right Midfield",Tottenham,,,"Jul 19, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,25/26,EPL
Tomáš Souček,283628,€12.00m,"Dec 9, 2025","Feb 27, 1995",31,1.92,Czech Republic,['Czech Republic'],Defensive Midfield,"                    0
0    Central Midfield
1  Attacking Midfield",West Ham,,,"Jul 27, 2020","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,25/26,EPL
Rico Lewis,701057,€32.00m,"Mar 9, 2026","Nov 21, 2004",21,1.7,England,"['England', 'Jamaica']",Right-Back,"                    0
0  Defensive Midfield
1           Left-Back",Man City,,,"Jul 1, 2022","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",32000000.0,25/26,EPL
Loum Tchaouna,607226,€15.00m,"Dec 9, 2025","Sep 8, 2003",22,1.8,France,[],Right Winger,,Burnley,,,"Jul 2, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,25/26,EPL
Phil Foden,406635,€80.00m,"Dec 9, 2025","May 28, 2000",25,1.71,England,['England'],Attacking Midfield,"              0
0   Left Winger
1  Right Winger",Man City,,,"Jul 1, 2017","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",80000000.0,25/26,EPL
Jonah Kusi-Asare,1069512,€4.00m,"Dec 9, 2025","Jul 4, 2007",18,1.96,Sweden,"['Ghana', 'Sweden']",Centre-Forward,,Fulham,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,25/26,EPL
Aaron Wan-Bissaka,477758,€22.00m,"Dec 9, 2025","Nov 26, 1997",28,1.83,DR Congo,[],Right-Back,,West Ham,,,"Aug 13, 2024","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,25/26,EPL
David Møller Wolfe,661427,€10.00m,"Dec 9, 2025","Apr 23, 2002",23,1.87,Norway,['Norway'],Left-Back,"               0
0  Left Midfield",Wolves,,,"Aug 2, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,25/26,EPL
Iliman Ndiaye,623570,€50.00m,"Mar 9, 2026","Mar 6, 2000",26,1.8,Senegal,"['France', 'Senegal']",Right Winger,"                    0
0         Left Winger
1  Attacking Midfield",Everton,,,"Jul 3, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,25/26,EPL
Morgan Rogers,503743,€80.00m,"Mar 9, 2026","Jul 26, 2002",23,1.87,England,['England'],Attacking Midfield,"              0
0  Right Winger
1   Left Winger",Aston Villa,,,"Feb 1, 2024","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",80000000.0,25/26,EPL
Joe Worrall,415970,€3.00m,"Mar 9, 2026","Jan 10, 1997",29,1.9,England,['England'],Centre-Back,,Burnley,,,"Aug 22, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,EPL
Kepa Arrizabalaga,192279,€7.00m,"Dec 9, 2025","Oct 3, 1994",31,1.88,Spain,[],Goalkeeper,,Arsenal,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,25/26,EPL
Mike Tresor,381963,€3.00m,"Mar 9, 2026","May 28, 1999",26,1.72,Belgium,[],Attacking Midfield,,Burnley,,,"Jul 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,25/26,EPL
Pau Torres,399776,€22.00m,"Mar 9, 2026","Jan 16, 1997",29,1.92,Spain,[],Centre-Back,,Aston Villa,,,"Jul 12, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,25/26,EPL
Jordan Henderson,61651,€2.00m,"Dec 9, 2025","Jun 17, 1990",35,1.82,England,[],Defensive Midfield,,Brentford,,,"Jul 15, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,25/26,EPL
Wesley Fofana,475411,€28.00m,"Dec 9, 2025","Dec 17, 2000",25,1.88,France,"[""Cote d'Ivoire"", 'France']",Centre-Back,"            0
0  Right-Back",Chelsea,,,"Aug 31, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",28000000.0,25/26,EPL
