Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Karol Świderski,330126,€5.00m,"Dec 12, 2025","Jan 23, 1997",29,1.84,Poland,['Poland'],Centre-Forward,"                    0
0      Second Striker
1  Attacking Midfield",Panathinaikos,,,"Jan 23, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,23/24,Serie A
Mateus Lusuardi,1159022,€800k,"Dec 23, 2025","Jan 8, 2004",22,1.9,Brazil,[],Centre-Back,,Reggiana,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,23/24,Serie A
Samuel Iling-Junior,581672,€8.00m,"Mar 24, 2026","Oct 4, 2003",22,1.82,England,[],Left Midfield,,Pisa,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,23/24,Serie A
Gian Marco Crespi,504825,€175k,"Dec 29, 2025","Jun 28, 2001",24,1.89,Italy,[],Goalkeeper,,Kallithea,,,"Aug 25, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",175000.0,23/24,Serie A
Martín Payero,555820,€6.00m,"Dec 23, 2025","Sep 11, 1998",27,1.82,Argentina,[],Central Midfield,,Cremonese,,,"Aug 22, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,23/24,Serie A
Olivier Giroud,82442,€1.00m,"Dec 15, 2025","Sep 30, 1986",39,1.92,France,[],Centre-Forward,,Lille,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,23/24,Serie A
Daniele Padelli,27807,€150k,"Dec 23, 2025","Oct 25, 1985",40,1.91,Italy,[],Goalkeeper,,Udinese,,,"Jul 1, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,23/24,Serie A
Soufiane Bidaoui,90118,,,"Apr 20, 1990",35,1.68,Morocco,"['Belgium', 'Morocco']",Left Winger,,Without Club,SPAL,"Jul 2, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,23/24,Serie A
Radu Drăgușin,568559,€20.00m,"Mar 9, 2026","Feb 3, 2002",24,1.91,Romania,[],Centre-Back,,Tottenham,,,"Jan 11, 2024","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,23/24,Serie A
Sebastian Walukiewicz,345458,€4.50m,"Dec 23, 2025","Apr 5, 2000",26,1.88,Poland,[],Right-Back,,Sassuolo,,,"Jul 25, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,23/24,Serie A
Simone Scaglia,650989,€25k,"Dec 17, 2025","Jul 12, 2004",21,1.96,Italy,[],Goalkeeper,,Juve Next Gen,,,"Jul 1, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000.0,23/24,Serie A
Francesco Gioielli,815546,€125k,"Nov 12, 2025","Feb 26, 2004",22,,Italy,['Italy'],Central Midfield,"                    0
0  Defensive Midfield",Afragolese,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",125000.0,23/24,Serie A
Warren Bondo,659516,€7.50m,"Mar 24, 2026","Sep 15, 2003",22,1.77,France,[],Central Midfield,,Cremonese,,,"Aug 12, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7500000.0,23/24,Serie A
Jordi Mboula,331498,€500k,"Dec 30, 2025","Mar 16, 1999",27,1.83,Spain,[],Right Winger,,HN FC,,,"Jan 23, 2026",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,23/24,Serie A
Stefano Turati,543666,€3.00m,"Dec 23, 2025","Sep 5, 2001",24,1.88,Italy,[],Goalkeeper,,Sassuolo,,,"Oct 1, 2019","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,23/24,Serie A
Niccolò Fortini,984964,€10.00m,"Dec 23, 2025","Feb 13, 2006",20,1.85,Italy,['Italy'],Left-Back,"                0
0   Left Midfield
1  Right Midfield",Fiorentina,,,"Jul 1, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,23/24,Serie A
Ruslan Malinovskyi,207877,€2.50m,"Dec 23, 2025","May 4, 1993",32,1.81,Ukraine,[],Central Midfield,,Genoa,,,"Jan 31, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,23/24,Serie A
Lorenzo Amatucci,707450,€5.00m,"Dec 30, 2025","Feb 5, 2004",22,1.72,Italy,[],Defensive Midfield,,UD Las Palmas,,,"Jul 20, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,23/24,Serie A
Denis Cazzadori,815543,€200k,"Dec 17, 2025","Mar 16, 2004",22,1.75,Italy,['Italy'],Second Striker,"                    0
0      Centre-Forward
1  Attacking Midfield",Union Brescia,,,"Jul 18, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,23/24,Serie A
Karim Zedadka,612065,€400k,"Dec 11, 2025","Jun 9, 2000",25,1.84,Algeria,"['Algeria', 'France']",Left Midfield,"                0
0  Right Midfield",Südtirol,,,"Jul 16, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,23/24,Serie A
Stefan Mitrović,726526,€900k,"Mar 6, 2026","Aug 15, 2002",23,1.82,Serbia,"['Canada', 'Yugoslavia (Republic)', 'Serbia']",Left Winger,"                    0
0  Attacking Midfield
1        Right Winger",Asteras Aktor,,,"Jan 31, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",900000.0,23/24,Serie A
Renato Sanches,258027,€2.00m,"Mar 6, 2026","Aug 18, 1997",28,1.76,Portugal,"['Portugal', 'Sao Tome and Principe']",Central Midfield,"                    0
0  Attacking Midfield",Panathinaikos,,,"Aug 24, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,23/24,Serie A
Tarik Muharemović,679423,€20.00m,"Mar 24, 2026","Feb 28, 2003",23,1.92,Bosnia-Herzegovina,[],Centre-Back,,Sassuolo,,,"Jul 1, 2025","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,23/24,Serie A
Caleb Ekuban,199953,€1.30m,"Dec 23, 2025","Mar 23, 1994",32,1.82,Ghana,"['Italy', 'Ghana']",Centre-Forward,"                0
0  Second Striker
1    Right Winger",Genoa,,,"Aug 10, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1300000.0,23/24,Serie A
Lapo Nava,815563,€100k,"Dec 23, 2025","Jan 22, 2004",22,1.97,Italy,[],Goalkeeper,,Cremonese,,,"Jul 17, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,23/24,Serie A
Agustín Álvarez,812625,€2.80m,"Mar 17, 2026","May 19, 2001",24,1.77,Uruguay,[],Centre-Forward,,Monza,,,"Aug 27, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2800000.0,23/24,Serie A
Alfred Duncan,184894,€1.00m,"Dec 11, 2025","Mar 10, 1993",33,1.78,Ghana,"['Italy', 'Ghana']",Central Midfield,"                    0
0  Defensive Midfield",Venezia,,,"Jul 26, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,23/24,Serie A
Darko Lazović,70411,€500k,"Apr 9, 2026","Sep 15, 1990",35,1.81,Serbia,[],Left Midfield,,Without Club,Al-Wahda,"Jan 1, 2026",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,23/24,Serie A
Paolo Vismara,650256,€900k,"Dec 17, 2025","Mar 28, 2003",23,1.95,Italy,[],Goalkeeper,,Atalanta U23,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",900000.0,23/24,Serie A
Rui Patrício,45026,,,"Feb 15, 1988",38,1.9,Portugal,[],Goalkeeper,,Retired,Al-Ain,"Dec 10, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,23/24,Serie A
Alberto Grassi,197473,€1.80m,"Dec 23, 2025","Mar 7, 1995",31,1.83,Italy,['Italy'],Defensive Midfield,"                  0
0  Central Midfield",Cremonese,,,"Jul 19, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,23/24,Serie A
Lorenzo Ignacchiti,814445,€2.00m,"Dec 11, 2025","Apr 25, 2004",21,1.84,Italy,['Italy'],Central Midfield,,FC Empoli,,,-,"Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,23/24,Serie A
Andrea Bonanomi,1048145,€400k,"Dec 17, 2025","Jan 31, 2006",20,,Italy,['Italy'],Attacking Midfield,"                    0
0  Defensive Midfield
1    Central Midfield",Atalanta U23,,,"Jul 1, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,23/24,Serie A
Fabio Andrea Ruggeri,748720,€1.30m,"Mar 17, 2026","Dec 13, 2004",21,1.84,Italy,[],Centre-Back,,Carrarese,,,"Aug 13, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1300000.0,23/24,Serie A
Tommaso Ravaglioli,997909,€400k,"Dec 17, 2025","Feb 20, 2006",20,,Italy,['Italy'],Left Winger,"                0
0  Second Striker",Bologna U20,,,"Jul 1, 2023",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,23/24,Serie A
Matteo Ruggeri,616631,€20.00m,"Mar 16, 2026","Jul 11, 2002",23,1.87,Italy,['Italy'],Left-Back,"               0
0  Left Midfield
1    Centre-Back",Atlético,,,"Jul 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,23/24,Serie A
Uros Racic,417575,€3.00m,"Dec 12, 2025","Mar 17, 1998",28,1.93,Serbia,[],Defensive Midfield,,Aris Saloniki,,,"Jul 14, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,23/24,Serie A
Isak Hien,503075,€22.00m,"Mar 24, 2026","Jan 13, 1999",27,1.91,Sweden,[],Centre-Back,,Atalanta,,,"Jan 2, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,23/24,Serie A
Antonio Sanabria,234523,€2.00m,"Mar 24, 2026","Mar 4, 1996",30,1.8,Paraguay,[],Centre-Forward,,Cremonese,,,"Aug 21, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,23/24,Serie A
Tomas Suslov,540333,€5.00m,"Dec 23, 2025","Jun 7, 2002",23,1.74,Slovakia,['Slovakia'],Attacking Midfield,"                  0
0      Right Winger
1  Central Midfield",Hellas Verona,,,"Jan 31, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,23/24,Serie A
Giovanni Garofani,564792,€75k,"Dec 11, 2025","Oct 20, 2002",23,1.88,Italy,['Italy'],Goalkeeper,,Carrarese,,,"Jul 28, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",75000.0,23/24,Serie A
Fabio Miretti,571607,€16.00m,"Mar 24, 2026","Aug 3, 2003",22,1.8,Italy,['Italy'],Central Midfield,"                    0
0  Attacking Midfield
1       Left Midfield",Juventus,,,"Jul 1, 2022","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",16000000.0,23/24,Serie A
Paweł Dawidowicz,248732,€1.00m,"Mar 26, 2026","May 20, 1995",30,1.89,Poland,[],Centre-Back,,Raków,,,"Jan 26, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,23/24,Serie A
Etrit Berisha,77825,€200k,"Nov 19, 2025","Mar 10, 1989",37,1.94,Albania,"['Albania', 'Sweden', 'Jugoslawien (SFR)']",Goalkeeper,,Häcken,,,"Apr 11, 2025","Dec 31, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,23/24,Serie A
Rúben Vinagre,357158,€2.00m,"Mar 26, 2026","Apr 9, 1999",27,1.74,Portugal,[],Left Midfield,,Legia Warszawa,,,"Feb 6, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,23/24,Serie A
Giovanni Fabbian,633668,€10.00m,"Dec 23, 2025","Jan 14, 2003",23,1.9,Italy,[],Attacking Midfield,,Fiorentina,,,"Jan 21, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,23/24,Serie A
Mikael,642689,€800k,"Nov 24, 2025","May 28, 1999",26,1.84,Brazil,['Brazil'],Centre-Forward,,CRB,,,"Feb 28, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,23/24,Serie A
Andrea Ceresoli,567475,€400k,"Dec 17, 2025","Mar 25, 2003",23,1.77,Italy,[],Centre-Back,,Benevento,,,"Jul 20, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,23/24,Serie A
Rick Karsdorp,205006,€2.50m,"Oct 21, 2025","Feb 11, 1995",31,1.84,Netherlands,[],Right-Back,,Career break,PSV,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,23/24,Serie A
Marash Kumbulla,371371,€4.00m,"Mar 16, 2026","Feb 8, 2000",26,1.91,Albania,[],Centre-Back,,RCD Mallorca,,,"Aug 18, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,23/24,Serie A
Mattia Destro,88683,€200k,"Apr 9, 2026","Mar 20, 1991",35,1.82,Italy,[],Centre-Forward,,Without Club,Reggiana,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,23/24,Serie A
Charlys,1082519,€750k,"Dec 11, 2025","Feb 19, 2004",22,1.88,Brazil,[],Defensive Midfield,,Reggiana,,,"Aug 31, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",750000.0,23/24,Serie A
Tommaso Augello,284595,€1.20m,"Dec 11, 2025","Aug 30, 1994",31,1.8,Italy,['Italy'],Left-Back,"               0
0  Left Midfield",Palermo,,,"Jul 8, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,23/24,Serie A
Ricardo Rodríguez,86784,€1.50m,"Dec 12, 2025","Aug 25, 1992",33,1.82,Switzerland,[],Left-Back,,Real Betis,,,"Aug 5, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,23/24,Serie A
Christian Kouamé,337725,€2.00m,"Mar 6, 2026","Dec 6, 1997",28,1.93,Cote d'Ivoire,[],Centre-Forward,,Aris Saloniki,,,"Feb 6, 2026","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,23/24,Serie A
Benoît Costil,22628,,,"Jul 3, 1987",38,1.88,France,['France'],Goalkeeper,,Retired,Salernitana,"Jul 1, 2024",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,23/24,Serie A
Tito Gasperini,882995,€75k,"Nov 12, 2025","Mar 9, 2006",20,,Italy,['Italy'],Goalkeeper,,Lentigione,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",75000.0,23/24,Serie A
Simone Perilli,240675,€400k,"Dec 23, 2025","Jan 7, 1995",31,1.96,Italy,[],Goalkeeper,,Hellas Verona,,,"Aug 3, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,23/24,Serie A
Jacopo Fazzini,691482,€9.00m,"Dec 23, 2025","Mar 16, 2003",23,1.78,Italy,['Italy'],Central Midfield,"                    0
0  Attacking Midfield",Fiorentina,,,"Jul 1, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",9000000.0,23/24,Serie A
Tommaso Vannucchi,988977,€500k,"Dec 17, 2025","Mar 5, 2007",19,1.97,Italy,['Italy'],Goalkeeper,,Cosenza,,,"Jan 31, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,23/24,Serie A
Gianluca Mancini,256448,€15.00m,"Dec 23, 2025","Apr 17, 1996",29,1.9,Italy,['Italy'],Centre-Back,"                    0
0  Defensive Midfield",Roma,,,"Sep 1, 2020","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,23/24,Serie A
Jeremy Toljan,129674,€2.20m,"Dec 12, 2025","Aug 8, 1994",31,1.82,Germany,[],Right-Back,,Levante,,,"Jul 8, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2200000.0,23/24,Serie A
Luis Alberto,128220,€5.00m,"Dec 30, 2025","Sep 28, 1992",33,1.83,Spain,['Spain'],Attacking Midfield,"                  0
0  Central Midfield
1    Second Striker",Al-Wakrah SC,,,"Jan 14, 2026","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,23/24,Serie A
Marko Arnautovic,41384,€2.50m,"Dec 11, 2025","Apr 19, 1989",36,1.92,Austria,"['Austria', 'Serbia']",Centre-Forward,"              0
0  Right Winger
1   Left Winger",Red Star,,,"Jul 21, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,23/24,Serie A
Ridgeciano Haps,228444,€700k,"Dec 11, 2025","Jun 12, 1993",32,1.75,Suriname,"['Suriname', 'Netherlands']",Left-Back,"               0
0    Left Winger
1  Left Midfield",Venezia,,,"Aug 31, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,23/24,Serie A
Luca Boncori,1129800,€200k,"Dec 17, 2025","Feb 21, 2006",20,,Italy,['Italy'],Second Striker,,Salernitana,,,"Jul 1, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,23/24,Serie A
Nunzio Lella,459945,€650k,"Dec 11, 2025","Jul 28, 2000",25,1.86,Italy,[],Central Midfield,,Venezia,,,"Aug 24, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",650000.0,23/24,Serie A
Emil Audero,256339,€3.20m,"Dec 23, 2025","Jan 18, 1997",29,1.92,Indonesia,"['Italy', 'Indonesia']",Goalkeeper,,Cremonese,,,"Jul 27, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3200000.0,23/24,Serie A
Matteo Politano,165895,€8.00m,"Dec 23, 2025","Aug 3, 1993",32,1.71,Italy,[],Right Winger,,Napoli,,,"Jul 1, 2021","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,23/24,Serie A
Matija Popović,1012421,€1.50m,"Dec 16, 2025","Jan 8, 2006",20,1.93,Serbia,"['Germany', 'Serbia']",Attacking Midfield,"                0
0  Centre-Forward
1     Left Winger",CSKA Moscow,,,"Sep 11, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,23/24,Serie A
Filip Jagiełło,242813,€1.00m,"Dec 8, 2025","Aug 8, 1997",28,1.79,Poland,['Poland'],Attacking Midfield,"                    0
0  Defensive Midfield
1    Central Midfield",Lech Poznan,,,"Aug 13, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,23/24,Serie A
Lameck Banda,545538,€3.00m,"Dec 23, 2025","Jan 29, 2001",25,1.69,Zambia,[],Left Winger,,Lecce,,,"Aug 4, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,23/24,Serie A
Domingos Quina,391719,€1.00m,"Dec 23, 2025","Nov 18, 1999",26,1.73,Portugal,[],Central Midfield,,Pafos,,,"Sep 3, 2024","May 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,23/24,Serie A
Eldor Shomurodov,358166,€7.00m,"Mar 5, 2026","Jun 29, 1995",30,1.9,Uzbekistan,['Uzbekistan'],Centre-Forward,"                0
0  Second Striker
1     Left Winger",Basaksehir,,,"Jul 10, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,23/24,Serie A
Marco Sportiello,199976,€1.00m,"Dec 23, 2025","May 10, 1992",33,1.92,Italy,['Italy'],Goalkeeper,,Atalanta,,,"Jul 18, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,23/24,Serie A
Nikola Krstović,434433,€25.00m,"Mar 24, 2026","Apr 5, 2000",26,1.85,Montenegro,"['Yugoslavia (Republic)', 'Montenegro', 'Serbia']",Centre-Forward,,Atalanta,,,"Aug 20, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,23/24,Serie A
João Costa,936536,€2.50m,"Dec 18, 2025","Mar 28, 2005",21,1.78,Portugal,"['Portugal', 'Brazil']",Right Winger,"                    0
0  Attacking Midfield
1      Second Striker",Al-Ettifaq,,,"Sep 2, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,23/24,Serie A
Leandro Paredes,166237,€5.00m,"Dec 17, 2025","Jun 29, 1994",31,1.8,Argentina,['Argentina'],Defensive Midfield,"                  0
0  Central Midfield",Boca Juniors,,,"Jul 10, 2025","Dec 31, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,23/24,Serie A
Antonino Gallo,392516,€4.00m,"Dec 23, 2025","Jan 5, 2000",26,1.83,Italy,['Italy'],Left-Back,"               0
0  Left Midfield",Lecce,,,"Jul 25, 2019","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,23/24,Serie A
Timothy Weah,370846,€20.00m,"Dec 15, 2025","Feb 22, 2000",26,1.83,United States,[],Right Midfield,,Marseille,,,"Aug 6, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,23/24,Serie A
Giovanni Fabbian,633668,€10.00m,"Dec 23, 2025","Jan 14, 2003",23,1.9,Italy,['Italy'],Attacking Midfield,"                    0
0    Central Midfield
1  Defensive Midfield",Fiorentina,,,"Jan 21, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,23/24,Serie A
Saná Fernandes,1026255,€700k,"May 28, 2025","Mar 10, 2006",20,1.65,Portugal,"['Portugal', 'Guinea-Bissau']",Left Winger,"                0
0    Right Winger
1  Second Striker",Lazio U20,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,23/24,Serie A
Christian Biagetti,650990,€100k,"Dec 17, 2025","Mar 10, 2004",22,1.87,Italy,['Italy'],Centre-Back,"            0
0  Right-Back",Foll. Gavorrano,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,23/24,Serie A
Szymon Żurkowski,387234,€500k,"Dec 11, 2025","Sep 25, 1997",28,1.85,Poland,[],Central Midfield,,Spezia Calcio,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,23/24,Serie A
Christian Corradi,936183,€700k,"Dec 17, 2025","Feb 21, 2005",21,1.9,Italy,['Italy'],Centre-Back,"            0
0  Right-Back
1   Left-Back",Trento,,,"Jul 16, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,23/24,Serie A
Nicolò Fagioli,432090,€16.00m,"Mar 24, 2026","Feb 12, 2001",25,1.78,Italy,['Italy'],Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Fiorentina,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",16000000.0,23/24,Serie A
Weston McKennie,332697,€30.00m,"Mar 24, 2026","Aug 28, 1998",27,1.85,United States,['United States'],Central Midfield,"                    0
0      Right Midfield
1  Attacking Midfield",Juventus,,,"Jul 1, 2021","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,23/24,Serie A
Emmanuel Ekong,603891,€550k,"Nov 19, 2025","Jun 25, 2002",23,1.81,Sweden,"['Italy', 'Nigeria', 'Sweden']",Left Winger,,Malmö,,,"Jan 29, 2025","Dec 31, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",550000.0,23/24,Serie A
Joselito,776737,€100k,"Dec 17, 2025","Feb 9, 2004",22,1.84,Spain,[],Defensive Midfield,,Perugia,,,"Jan 29, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,23/24,Serie A
