Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Youssouf Fofana,569598,€25.00m,"Mar 24, 2026","Jan 10, 1999",27,1.85,France,"['Mali', 'France']",Defensive Midfield,"                  0
0  Central Midfield
1    Right Midfield",AC Milan,,,"Aug 17, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,24/25,Serie A
Lorenzo Lucca,572265,€25.00m,"Dec 23, 2025","Sep 10, 2000",25,2.01,Italy,['Italy'],Centre-Forward,,Nott'm Forest,,,"Jan 23, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,24/25,Serie A
Elseid Hysaj,200056,€1.50m,"Dec 23, 2025","Feb 2, 1994",32,1.82,Albania,[],Right-Back,,Lazio,,,"Jul 1, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,24/25,Serie A
Bjarki Bjarkason,566613,€750k,"Dec 11, 2025","May 11, 2000",25,1.8,Iceland,['Iceland'],Left Midfield,"                  0
0  Central Midfield
1    Right Midfield",Venezia,,,"Sep 1, 2020","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",750000.0,24/25,Serie A
Diego Coppola,660860,€10.00m,"Dec 9, 2025","Dec 28, 2003",22,1.93,Italy,[],Centre-Back,,Paris FC,,,"Jan 29, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,24/25,Serie A
Alessandro Fontanarosa,616162,€1.20m,"Dec 11, 2025","Feb 7, 2003",23,1.85,Italy,['Italy'],Centre-Back,"           0
0  Left-Back",Avellino,,,"Aug 20, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,24/25,Serie A
Federico Ravaglia,390304,€2.00m,"Dec 23, 2025","Nov 11, 1999",26,1.96,Italy,[],Goalkeeper,,Bologna,,,"Jul 1, 2017","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,24/25,Serie A
Diego Pugno,1049598,€300k,"Dec 17, 2025","Jul 7, 2006",19,1.86,Italy,['Italy'],Centre-Forward,,Juve Next Gen,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,24/25,Serie A
Luca Pellegrini,346567,€3.50m,"Dec 23, 2025","Mar 7, 1999",27,1.78,Italy,['Italy'],Left-Back,"               0
0  Left Midfield",Lazio,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,24/25,Serie A
Kingsley Ehizibue,272812,€2.00m,"Dec 23, 2025","May 25, 1995",30,1.89,Netherlands,"['Nigeria', 'Netherlands', 'Germany']",Right-Back,"                0
0  Right Midfield
1    Right Winger",Udinese,,,"Aug 29, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,24/25,Serie A
Fikayo Tomori,303254,€20.00m,"Dec 23, 2025","Dec 19, 1997",28,1.85,England,[],Centre-Back,,AC Milan,,,"Jul 1, 2021","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,24/25,Serie A
Saad El Haddad,936684,€400k,"Dec 11, 2025","Jul 24, 2005",20,1.75,Morocco,[],Attacking Midfield,,Pineto,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,24/25,Serie A
Romelu Lukaku,96341,€12.00m,"Mar 24, 2026","May 13, 1993",32,1.91,Belgium,[],Centre-Forward,,Napoli,,,"Aug 29, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,24/25,Serie A
Lucas Beltrán,628366,€8.00m,"Dec 12, 2025","Mar 29, 2001",25,1.76,Argentina,[],Centre-Forward,,Valencia,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,24/25,Serie A
Roberto Gagliardini,197471,€1.40m,"Dec 23, 2025","Apr 7, 1994",32,1.88,Italy,['Italy'],Central Midfield,"                    0
0  Defensive Midfield
1         Centre-Back",Hellas Verona,,,"Sep 12, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1400000.0,24/25,Serie A
Cheikh Niasse,644032,€2.50m,"Dec 23, 2025","Jan 19, 2000",26,1.88,Senegal,[],Defensive Midfield,,Hellas Verona,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,24/25,Serie A
Leonardo Baroncelli,932733,€200k,"Dec 17, 2025","Aug 13, 2005",20,1.9,Italy,['Italy'],Centre-Back,,AS Gubbio,,,"Jul 11, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,24/25,Serie A
Tyronne Ebuehi,309944,€800k,"Dec 11, 2025","Dec 16, 1995",30,1.87,Nigeria,"['Nigeria', 'Netherlands']",Right-Back,"           0
0  Left-Back",FC Empoli,,,"Jul 5, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,24/25,Serie A
Alberto Manzoni,936755,€900k,"Dec 17, 2025","Jun 25, 2005",20,1.78,Italy,[],Central Midfield,,Atalanta U23,,,"Jul 1, 2024",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",900000.0,24/25,Serie A
Jean Butez,290537,€8.00m,"Mar 24, 2026","Jun 8, 1995",30,1.89,France,[],Goalkeeper,,Como,,,"Jan 7, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,24/25,Serie A
Federico Dimarco,198116,€50.00m,"Dec 23, 2025","Nov 10, 1997",28,1.75,Italy,['Italy'],Left-Back,"               0
0  Left Midfield
1    Centre-Back",Inter,,,"Jul 5, 2018","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",50000000.0,24/25,Serie A
Oussama El Azzouzi,531065,€1.80m,"Dec 15, 2025","May 29, 2001",24,1.89,Morocco,[],Defensive Midfield,,AJ Auxerre,,,"Aug 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,24/25,Serie A
Matteo Grandi,155038,€75k,"Dec 11, 2025","Oct 12, 1992",33,1.9,Italy,[],Goalkeeper,,Venezia,,,"Jul 13, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",75000.0,24/25,Serie A
Andrea Sodero,814453,€150k,"Dec 17, 2025","Aug 7, 2004",21,,Italy,['Italy'],Attacking Midfield,,Pianese,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,24/25,Serie A
Reda Belahyane,982855,€8.50m,"Dec 23, 2025","Jun 1, 2004",21,1.73,Morocco,[],Defensive Midfield,,Lazio,,,"Feb 3, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8500000.0,24/25,Serie A
Aaron Ciammaglichella,724108,€700k,"Dec 11, 2025","Jan 26, 2005",21,1.8,Italy,[],Central Midfield,,Juve Stabia,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,24/25,Serie A
Karol Linetty,225873,€1.50m,"Dec 17, 2025","Feb 2, 1995",31,1.75,Poland,['Poland'],Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Kocaelispor,,,"Aug 14, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,24/25,Serie A
Matteo Gabbia,323167,€20.00m,"Dec 23, 2025","Oct 21, 1999",26,1.85,Italy,['Italy'],Centre-Back,,AC Milan,,,"Jul 1, 2017","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,24/25,Serie A
Antonio Candela,392881,€900k,"Dec 11, 2025","Apr 27, 2000",25,1.85,Italy,['Italy'],Right-Back,,FC Empoli,,,"Jan 30, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",900000.0,24/25,Serie A
Semuel Pizzignacco,537171,€750k,"Dec 11, 2025","Sep 1, 2001",24,1.88,Italy,[],Goalkeeper,,Monza,,,"Feb 3, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",750000.0,24/25,Serie A
Theo Hernández,339808,€28.00m,"Dec 18, 2025","Oct 6, 1997",28,1.84,France,[],Left-Back,,Al-Hilal,,,"Jul 10, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",28000000.0,24/25,Serie A
Oier Zarraga,524010,€1.80m,"Dec 23, 2025","Jan 4, 1999",27,1.75,Spain,[],Central Midfield,,Udinese,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,24/25,Serie A
Michel Aebischer,237658,€4.50m,"Dec 23, 2025","Jan 6, 1997",29,1.83,Switzerland,[],Central Midfield,,Pisa,,,"Aug 3, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,24/25,Serie A
Ed McJannet,802243,€125k,"Dec 17, 2025","Jan 25, 2004",22,1.83,Ireland,[],Central Midfield,,Ternana,,,"Jul 23, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",125000.0,24/25,Serie A
Mike Maignan,182906,€25.00m,"Dec 23, 2025","Jul 3, 1995",30,1.91,France,"['French Guiana', 'France']",Goalkeeper,,AC Milan,,,"Jul 1, 2021","Jun 30, 2031",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,24/25,Serie A
Christian Kabasele,81512,€800k,"Dec 23, 2025","Feb 24, 1991",35,1.87,Belgium,[],Centre-Back,,Udinese,,,"Jul 25, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,24/25,Serie A
Alessandro Calligaris,746711,€400k,"Dec 17, 2025","Mar 7, 2005",21,1.95,Italy,[],Goalkeeper,,Inter U23,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,24/25,Serie A
Chris Smalling,103427,€1.20m,"Dec 18, 2025","Nov 22, 1989",36,1.94,England,[],Centre-Back,,Al-Fayha,,,"Sep 2, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,24/25,Serie A
Saba Goglichidze,906160,€4.50m,"Dec 23, 2025","Jun 25, 2004",21,1.92,Georgia,['Georgia'],Centre-Back,"            0
0  Right-Back",Watford,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,24/25,Serie A
Buba Sangaré,962125,€1.00m,"Dec 23, 2025","Aug 6, 2007",18,1.83,Spain,"['Spain', 'Mali']",Right-Back,"                0
0  Right Midfield",Elche CF,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,24/25,Serie A
Nicolò Cambiaghi,459151,€16.00m,"Mar 24, 2026","Dec 28, 2000",25,1.76,Italy,['Italy'],Left Winger,"                0
0  Second Striker
1    Right Winger",Bologna,,,"Jul 12, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",16000000.0,24/25,Serie A
Randal Kolo Muani,487969,€22.00m,"Mar 9, 2026","Dec 5, 1998",27,1.87,France,"['DR Congo', 'France']",Centre-Forward,"              0
0  Right Winger
1   Left Winger",Tottenham,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",22000000.0,24/25,Serie A
Gianluca Busio,504209,€6.00m,"Mar 17, 2026","May 28, 2002",23,1.72,United States,"['Italy', 'United States']",Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Venezia,,,"Aug 9, 2021","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,24/25,Serie A
Elijah Scott,1105124,€300k,"Jun 17, 2025","Feb 3, 2006",20,,Germany,[],Centre-Back,,Lecce U20,,,"Feb 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,24/25,Serie A
Emirhan İlkhan,743091,€5.00m,"Mar 24, 2026","Jun 1, 2004",21,1.75,Türkiye,['Türkiye'],Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Torino,,,"Aug 8, 2022","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,24/25,Serie A
Noah El Biache,893198,,,"Feb 13, 2005",21,,Belgium,"['Belgium', 'Morocco']",Right Midfield,"                    0
0       Left Midfield
1  Attacking Midfield",Union Rochefort,,,"Jan 18, 2026","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,24/25,Serie A
Ali Dembélé,1004344,€800k,"Dec 23, 2025","Jan 5, 2004",22,1.89,France,"['Mali', 'France']",Right-Back,"                0
0     Centre-Back
1  Right Midfield",Mantova,,,"Feb 2, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,24/25,Serie A
Nicholas Gioacchini,704156,€700k,"Mar 6, 2026","Jul 25, 2000",25,1.83,United States,[],Centre-Forward,,Without Club,Asteras Aktor,"Apr 2, 2026",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,24/25,Serie A
Rafa Marín,662261,€12.00m,"Dec 12, 2025","May 19, 2002",23,1.91,Spain,[],Centre-Back,,Villarreal,,,"Jul 3, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,24/25,Serie A
Giuseppe Pezzella,336960,€2.50m,"Dec 23, 2025","Nov 29, 1997",28,1.87,Italy,['Italy'],Left-Back,"               0
0     Right-Back
1  Left Midfield",Cremonese,,,"Jul 25, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,24/25,Serie A
Mirko Marić,215649,€500k,"Dec 11, 2025","May 16, 1995",30,1.88,Croatia,[],Centre-Forward,,Monza,,,"Sep 1, 2020","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,24/25,Serie A
Alessandro Calligaris,746711,€400k,"Dec 17, 2025","Mar 7, 2005",21,1.95,Italy,['Italy'],Goalkeeper,,Inter U23,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,24/25,Serie A
John Yeboah,439914,€5.00m,"Mar 17, 2026","Jun 23, 2000",25,1.7,Ecuador,[],Second Striker,,Venezia,,,"Aug 30, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,24/25,Serie A
Pablo Marí,210178,€2.50m,"Dec 23, 2025","Aug 31, 1993",32,1.93,Spain,['Spain'],Centre-Back,,Al-Hilal,,,"Jan 11, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,24/25,Serie A
Giorgio Scalvini,571604,€30.00m,"Mar 24, 2026","Dec 11, 2003",22,1.94,Italy,['Italy'],Centre-Back,"                    0
0  Defensive Midfield",Atalanta,,,"Jul 9, 2021","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,24/25,Serie A
Lorenzo Romani,899542,€300k,"Dec 17, 2025","Feb 28, 2005",21,,Italy,['Italy'],Centre-Back,"           0
0  Left-Back",Lecco,,,"Jul 11, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,24/25,Serie A
Matteo Pessina,332179,€5.00m,"Dec 11, 2025","Apr 21, 1997",28,1.87,Italy,['Italy'],Central Midfield,"                    0
0  Attacking Midfield
1  Defensive Midfield",Monza,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,24/25,Serie A
Nicola Bagnolini,818892,€200k,"Dec 17, 2025","Mar 14, 2004",22,1.94,Italy,['Italy'],Goalkeeper,,AS Gubbio,,,"Jun 26, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,24/25,Serie A
Saba Sazonov,655456,€1.00m,"Mar 24, 2026","Feb 1, 2002",24,1.94,Georgia,"['Georgia', 'Russia']",Centre-Back,"                    0
0  Defensive Midfield",Torino,,,"Aug 31, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,24/25,Serie A
Emerson Royal,476344,€7.00m,"Mar 12, 2026","Jan 14, 1999",27,1.83,Brazil,['Brazil'],Right-Back,"                0
0  Right Midfield
1     Centre-Back",Flamengo,,,"Jul 26, 2025","Dec 31, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,24/25,Serie A
Giuseppe Mazzaglia,1059730,€100k,"Nov 12, 2025","Apr 20, 2006",19,1.8,Italy,[],Central Midfield,,Piacenza,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,24/25,Serie A
Pepe Reina,7825,,,"Aug 31, 1982",43,1.88,Spain,[],Goalkeeper,,Retired,Como,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,24/25,Serie A
Alessio Zerbin,433584,€2.20m,"Dec 23, 2025","Mar 3, 1999",27,1.82,Italy,[],Right Midfield,,Cremonese,,,"Jul 29, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2200000.0,24/25,Serie A
Lorenzo Colombo,487843,€10.00m,"Mar 24, 2026","Mar 8, 2002",24,1.83,Italy,['Italy'],Centre-Forward,,Genoa,,,"Jul 28, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,24/25,Serie A
Federico Ceccherini,163639,€400k,"Dec 23, 2025","May 11, 1992",33,1.87,Italy,[],Centre-Back,,Cremonese,,,"Aug 30, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,24/25,Serie A
Benja Domínguez,961022,€10.00m,"Mar 24, 2026","Sep 19, 2003",22,1.72,Argentina,['Argentina'],Left Winger,"                    0
0        Right Winger
1  Attacking Midfield",Bologna,,,"Aug 28, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,24/25,Serie A
Antoine Makoumbou,460651,€4.00m,"Dec 17, 2025","Jul 18, 1998",27,1.87,Congo,"['Congo', 'France']",Defensive Midfield,"                  0
0  Central Midfield",Samsunspor,,,"Jul 2, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,24/25,Serie A
Daniele Quieto,819207,€250k,"Dec 17, 2025","Oct 22, 2005",20,1.7,Venezuela,[],Attacking Midfield,,Latina Calcio,,,"Aug 6, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,24/25,Serie A
Francesco Donati,525660,€500k,"Dec 17, 2025","Jan 20, 2001",25,1.87,Italy,['Italy'],Right-Back,"             0
0  Centre-Back",Ternana,,,"Aug 29, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,24/25,Serie A
Patrick Cutrone,265078,€4.00m,"Mar 17, 2026","Jan 3, 1998",28,1.83,Italy,['Italy'],Centre-Forward,,Monza,,,"Jan 30, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,24/25,Serie A
Timothy Weah,370846,€20.00m,"Dec 15, 2025","Feb 22, 2000",26,1.83,United States,"['United States', 'France']",Right Midfield,"              0
0  Right Winger
1    Right-Back",Marseille,,,"Aug 6, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",20000000.0,24/25,Serie A
Mihai Popa,623412,€700k,"Mar 27, 2026","Oct 12, 2000",25,1.9,Romania,['Romania'],Goalkeeper,,CFR Cluj,,,"Jan 22, 2026","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,24/25,Serie A
Silvere Ganvoula,312819,€1.20m,"Dec 18, 2025","Jun 29, 1996",29,1.91,Congo,[],Centre-Forward,,Al-Fayha,,,"Aug 25, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,24/25,Serie A
Mathias Løvik,661212,€4.00m,"Dec 23, 2025","Dec 6, 2003",22,1.83,Norway,[],Left-Back,,Trabzonspor,,,"Jan 20, 2026","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,24/25,Serie A
Matteo Palma,1058354,€5.00m,"Dec 23, 2025","Mar 13, 2008",18,1.94,Germany,"['Italy', 'Germany']",Centre-Back,,Sampdoria,,,"Jan 14, 2026","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,24/25,Serie A
Alain Taho,1070076,,,"Apr 30, 2007",18,1.93,Albania,"['Italy', 'Albania']",Goalkeeper,,Inter U20,,,"Jul 1, 2024","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,24/25,Serie A
Juan Miranda,341227,€15.00m,"Dec 23, 2025","Jan 19, 2000",26,1.85,Spain,['Spain'],Left-Back,"               0
0  Left Midfield",Bologna,,,"Jul 3, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",15000000.0,24/25,Serie A
Ché Adams,346779,€8.50m,"Dec 23, 2025","Jul 13, 1996",29,1.79,Scotland,[],Centre-Forward,,Torino,,,"Jul 23, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8500000.0,24/25,Serie A
Alfred Duncan,184894,€1.00m,"Dec 11, 2025","Mar 10, 1993",33,1.78,Ghana,[],Central Midfield,,Venezia,,,"Jul 26, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,24/25,Serie A
Federico Cassa,1048147,€700k,"Dec 17, 2025","Feb 1, 2006",20,,Italy,[],Attacking Midfield,,Atalanta U23,,,"Jul 1, 2024",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,24/25,Serie A
Matías Soulé,668951,€35.00m,"Dec 23, 2025","Apr 15, 2003",22,1.82,Argentina,"['Italy', 'Argentina']",Right Winger,"                    0
0  Attacking Midfield
1      Second Striker",Roma,,,"Jul 30, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,24/25,Serie A
Stephan El Shaarawy,94529,€2.50m,"Dec 23, 2025","Oct 27, 1992",33,1.78,Italy,"['Italy', 'Egypt']",Left Winger,"                0
0   Left Midfield
1  Second Striker",Roma,,,"Jan 30, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,24/25,Serie A
Tijjani Reijnders,460939,€60.00m,"Mar 9, 2026","Jul 29, 1998",27,1.85,Netherlands,['Netherlands'],Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Man City,,,"Jun 10, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",60000000.0,24/25,Serie A
Alessio Iovine,330472,,,"Feb 1, 1991",35,1.74,Italy,[],Right Midfield,,Retired,Como,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,24/25,Serie A
Federico Serra,976207,€450k,"Jun 27, 2025","Jan 3, 2006",20,,Italy,[],Centre-Forward,,Lazio U20,,,"Jul 1, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",450000.0,24/25,Serie A
Charles De Ketelaere,435772,€35.00m,"Dec 23, 2025","Mar 10, 2001",25,1.92,Belgium,[],Attacking Midfield,,Atalanta,,,"Jul 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,24/25,Serie A
Francesco Mezzoni,395190,€500k,"Mar 17, 2026","May 27, 2000",25,1.81,Italy,[],Right Midfield,,Virtus Entella,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,24/25,Serie A
Enzo Le Fée,633992,€25.00m,"Mar 9, 2026","Feb 3, 2000",26,1.73,France,['France'],Central Midfield,"                    0
0  Attacking Midfield
1       Left Midfield",Sunderland,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,24/25,Serie A
Casper Tengstedt,464598,€4.00m,"Dec 2, 2025","Jun 1, 2000",25,1.84,Denmark,['Denmark'],Centre-Forward,"                0
0    Right Winger
1  Second Striker",Feyenoord,,,"Jul 24, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,24/25,Serie A
Federico Accornero,650999,€400k,"Dec 11, 2025","Feb 5, 2004",22,,Italy,[],Left Winger,,Carrarese,,,"Jul 16, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",400000.0,24/25,Serie A
