Name,ID,Value,Value last updated,DOB,Age,Height (m),Nationality,Citizenship,Position,Other positions,Team,Last club,Since,Joined,Contract expiration,Market value history,Transfer history,Value Clean,Season,League
Jonathan Gradit,126557,€3.00m,"Dec 15, 2025","Nov 24, 1992",33,1.8,France,['France'],Centre-Back,"            0
0  Right-Back",Lens,,,"Aug 20, 2019","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,Ligue 1
Rémy Labeau Lascary,917778,€3.00m,"Mar 27, 2026","Mar 3, 2003",23,1.84,France,[],Centre-Forward,,Stade Brestois,,,"Aug 31, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,Ligue 1
Facundo Medina,474800,€18.00m,"Mar 27, 2026","May 28, 1999",26,1.84,Argentina,[],Centre-Back,,Marseille,,,"Jul 2, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,22/23,Ligue 1
Ichem Ferrah,1083024,€900k,"Mar 18, 2026","Sep 23, 2005",20,1.71,France,[],Right Winger,,SC Cambuur,,,"Aug 21, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",900000.0,22/23,Ligue 1
Adam Buksa,267160,€4.00m,"Dec 23, 2025","Jul 12, 1996",29,1.91,Poland,['Poland'],Centre-Forward,,Udinese,,,"Aug 26, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4000000.0,22/23,Ligue 1
Alban Lafont,357117,€3.00m,"Dec 12, 2025","Jan 23, 1999",27,1.96,Cote d'Ivoire,"[""Cote d'Ivoire"", 'France', 'Burkina Faso']",Goalkeeper,,Panathinaikos,,,"Jul 17, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,Ligue 1
Naatan Skyttä,567309,€5.00m,"Dec 16, 2025","May 7, 2002",23,1.74,Finland,['Finland'],Attacking Midfield,"                  0
0  Central Midfield
1    Centre-Forward",1.FC K'lautern,,,"Aug 4, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",5000000.0,22/23,Ligue 1
Axel Guéguin,981977,€150k,"Dec 11, 2025","Mar 24, 2005",21,1.72,France,[],Right Winger,,Montpellier,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,22/23,Ligue 1
Gaëtan Perrin,353404,€6.00m,"Dec 16, 2025","Jun 7, 1996",29,1.69,France,[],Right Winger,,Lille,,,"Feb 2, 2026","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,22/23,Ligue 1
Neto Borges,557939,€2.60m,"Dec 3, 2025","Sep 13, 1996",29,1.85,Brazil,['Brazil'],Left-Back,"               0
0  Left Midfield",Bristol City,,,"Aug 31, 2025","May 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2600000.0,22/23,Ligue 1
André Gomes,221025,€3.50m,"Apr 7, 2026","Jul 30, 1993",32,1.9,Portugal,['Portugal'],Central Midfield,"                    0
0  Defensive Midfield",Columbus,,,"Feb 19, 2026","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,22/23,Ligue 1
Mohamed Camara,543382,€11.00m,"Dec 30, 2025","Jan 6, 2000",26,1.73,Mali,[],Defensive Midfield,,Al-Sadd,,,"Jul 30, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",11000000.0,22/23,Ligue 1
Jonathan David,533738,€35.00m,"Dec 23, 2025","Jan 14, 2000",26,1.78,Canada,[],Centre-Forward,,Juventus,,,"Jul 4, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",35000000.0,22/23,Ligue 1
Enzo Le Fée,633992,€25.00m,"Mar 9, 2026","Feb 3, 2000",26,1.73,France,['France'],Central Midfield,"                    0
0  Attacking Midfield
1       Left Midfield",Sunderland,,,"Jul 1, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,22/23,Ligue 1
Dimitri Payet,37647,,,"Mar 29, 1987",39,1.75,France,[],Attacking Midfield,,Retired,Vasco da Gama,"Mar 22, 2026",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Achraf Laâziri,902862,€500k,"Dec 15, 2025","Jul 8, 2003",22,1.77,Morocco,[],Left-Back,,Lyon,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,Ligue 1
Julien Laporte,386057,€900k,"Dec 11, 2025","Nov 4, 1993",32,1.85,France,[],Centre-Back,,Montpellier,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",900000.0,22/23,Ligue 1
Ousmane Camara,827950,€1.50m,"Mar 18, 2026","Nov 3, 2001",24,1.76,Guinea,[],Centre-Forward,,Castellón,,,"Aug 28, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,Ligue 1
Moussa Dembélé,229004,€7.50m,"Dec 18, 2025","Jul 12, 1996",29,1.87,France,"['Mali', 'France']",Centre-Forward,,Al-Ettifaq,,,"Jul 26, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7500000.0,22/23,Ligue 1
Kevin Volland,82009,€500k,"Dec 23, 2025","Jul 30, 1992",33,1.79,Germany,[],Attacking Midfield,,1860 Munich,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",500000.0,22/23,Ligue 1
Christopher Wooh,572326,€4.50m,"Mar 25, 2026","Sep 18, 2001",24,1.91,Cameroon,[],Centre-Back,,Spartak Moscow,,,"Sep 5, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,22/23,Ligue 1
Amine Messoussa,934154,€250k,"Dec 19, 2025","Oct 12, 2004",21,1.8,Algeria,[],Centre-Forward,,MC Algiers,,,"Aug 21, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",250000.0,22/23,Ligue 1
Kylian Silvestre,806167,,,"Aug 16, 2002",23,1.83,France,"['Guadeloupe', 'France']",Right Winger,"             0
0  Left Winger",US Granville,,,"Aug 4, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Hugo Magnetti,474662,€6.00m,"Dec 15, 2025","May 30, 1998",27,1.8,France,[],Central Midfield,,Stade Brestois,,,"Jul 1, 2018","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,22/23,Ligue 1
Sergio Ramos,25557,€800k,"Dec 29, 2025","Mar 30, 1986",40,1.84,Spain,['Spain'],Centre-Back,"            0
0  Right-Back",Without Club,Monterrey,"Jan 1, 2026",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,Ligue 1
Denis Petric,28356,,,"May 24, 1988",37,1.86,Slovenia,[],Goalkeeper,,Retired,Lens,"Dec 16, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Maxime Dupé,127188,€800k,"Dec 15, 2025","Mar 4, 1993",33,1.88,France,[],Goalkeeper,,Nice,,,"Jan 28, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,Ligue 1
Grégoire Coudert,525155,€3.00m,"Mar 27, 2026","Apr 3, 1999",27,1.92,France,['France'],Goalkeeper,,Stade Brestois,,,"Jul 5, 2021","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3000000.0,22/23,Ligue 1
Nicolas Pallois,139279,€300k,"Dec 11, 2025","Sep 19, 1987",38,1.89,France,['France'],Centre-Back,"           0
0  Left-Back",Stade Reims,,,"Jul 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,Ligue 1
Fernand Mayembo,413245,€650k,"Dec 22, 2025","Jan 9, 1996",30,1.84,Congo,"['Congo', 'France']",Centre-Back,,Hapoel Tel Aviv,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",650000.0,22/23,Ligue 1
Kays Ruiz-Atil,538045,€150k,"Dec 18, 2025","Aug 26, 2002",23,1.77,Morocco,"['Morocco', 'France']",Central Midfield,"                    0
0  Attacking Midfield
1         Left Winger",RFC Lüttich,,,"Jan 20, 2026","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,22/23,Ligue 1
Alexis Tibidi,750886,€200k,"Apr 9, 2026","Nov 3, 2003",22,1.87,France,"['Cameroon', 'France']",Attacking Midfield,"                    0
0         Left Winger
1  Attacking Midfield",Without Club,LASK,"Jul 16, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000.0,22/23,Ligue 1
Raimane Daou,960655,€150k,"Mar 23, 2026","Nov 20, 2004",21,1.82,Comoros,"['Comoros', 'France']",Defensive Midfield,"             0
0  Centre-Back",Aubagne Air Bel,,,"Sep 9, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,22/23,Ligue 1
Warren Zaïre-Emery,810092,€60.00m,"Mar 27, 2026","Mar 8, 2006",20,1.78,France,"['Martinique', 'France']",Central Midfield,"                    0
0  Defensive Midfield
1          Right-Back",PSG,,,"Jul 1, 2022","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",60000000.0,22/23,Ligue 1
Valentin Atangana,923759,€18.00m,"Mar 30, 2026","Aug 25, 2005",20,1.76,France,[],Central Midfield,,Al-Ahli,,,"Sep 6, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",18000000.0,22/23,Ligue 1
Oliver Kamdem,969154,€1.00m,"Dec 8, 2025","Oct 15, 2002",23,1.78,Cameroon,[],Right-Back,,Levski Sofia,,,"Feb 14, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,Ligue 1
Lucien Agoumé,569384,€12.00m,"Dec 12, 2025","Feb 9, 2002",24,1.85,France,[],Defensive Midfield,,Sevilla FC,,,"Aug 6, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",12000000.0,22/23,Ligue 1
Kiki Kouyaté,211637,€2.20m,"Mar 13, 2026","Apr 15, 1997",28,1.92,Mali,['Mali'],Centre-Back,"            0
0  Right-Back",Royal Antwerp,,,"Aug 12, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2200000.0,22/23,Ligue 1
Elisha Owusu,395695,€3.50m,"Dec 15, 2025","Nov 7, 1997",28,1.82,Ghana,"['Ghana', 'France']",Defensive Midfield,"                  0
0  Central Midfield",AJ Auxerre,,,"Jan 16, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,22/23,Ligue 1
Steven Fortes,276895,,,"Apr 17, 1992",33,1.92,Cape Verde,[],Centre-Back,,RC Lens Espoir,,,"Jul 1, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Yaya Fofana,1044893,€2.00m,"Mar 23, 2026","Jun 12, 2004",21,1.8,Cote d'Ivoire,[],Central Midfield,,Stade Reims,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,Ligue 1
Jubal,149928,€2.00m,"Dec 16, 2025","Aug 29, 1993",32,1.9,Brazil,[],Centre-Back,,Krasnodar,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,Ligue 1
Vitinha,586853,€8.00m,"Dec 23, 2025","Mar 15, 2000",26,1.78,Portugal,[],Centre-Forward,,Genoa,,,"Jul 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,Ligue 1
Farid El Melali,425400,€1.50m,"Mar 23, 2026","Jul 13, 1997",28,1.68,Algeria,[],Left Winger,,CR Belouizdad,,,"Aug 31, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,Ligue 1
Alexandre Olliero,395602,€150k,"Dec 11, 2025","Feb 15, 1996",30,1.93,France,['France'],Goalkeeper,,Stade Reims,,,"Jan 31, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",150000.0,22/23,Ligue 1
Simon Ramet,707231,,,"Mar 13, 2003",23,1.7,France,[],Right-Back,,GC Lucciana,,,"Jul 2, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Chancel Mbemba,203348,€2.50m,"Dec 15, 2025","Aug 8, 1994",31,1.82,DR Congo,[],Centre-Back,,Lille,,,"Sep 1, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,22/23,Ligue 1
Nathan Ngoumou,629588,€3.50m,"Dec 19, 2025","Mar 14, 2000",26,1.85,Cameroon,[],Right Winger,,Mönchengladbach,,,"Aug 30, 2022","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,22/23,Ligue 1
Lucas Chevalier,463600,€30.00m,"Mar 27, 2026","Nov 6, 2001",24,1.89,France,['France'],Goalkeeper,,PSG,,,"Aug 9, 2025","Jun 30, 2030",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",30000000.0,22/23,Ligue 1
Thiago Mendes,135617,€1.50m,"Mar 12, 2026","Mar 15, 1992",34,1.77,Brazil,[],Defensive Midfield,,Vasco da Gama,,,"Jul 8, 2025","Dec 31, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,Ligue 1
Jérémy Doku,486049,€65.00m,"Dec 9, 2025","May 27, 2002",23,1.73,Belgium,[],Left Winger,,Man City,,,"Aug 24, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",65000000.0,22/23,Ligue 1
Oumar Gonzalez,388795,€1.00m,"Dec 18, 2025","Feb 25, 1998",28,1.86,Cameroon,[],Centre-Back,,Al-Raed,,,"Aug 17, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1000000.0,22/23,Ligue 1
Tom Louchet,750904,€7.00m,"Mar 27, 2026","May 4, 2003",22,1.78,France,[],Right Midfield,,Nice,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,22/23,Ligue 1
Mahdi Camara,324795,€10.00m,"Dec 15, 2025","Jun 30, 1998",27,1.76,France,"['The Gambia', 'France']",Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Stade Rennais,,,"Aug 13, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",10000000.0,22/23,Ligue 1
Ryan Fage,857155,€300k,"Mar 18, 2026","Oct 31, 2003",22,1.75,France,[],Attacking Midfield,,RKC Waalwijk,,,"Feb 2, 2026","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,Ligue 1
Kylian Mbappé,342229,€200.00m,"Dec 12, 2025","Dec 20, 1998",27,1.8,France,[],Centre-Forward,,Real Madrid,,,"Jul 1, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",200000000.0,22/23,Ligue 1
Krépin Diatta,490426,€6.00m,"Dec 15, 2025","Feb 25, 1999",27,1.75,Senegal,[],Right Midfield,,Monaco,,,"Jan 21, 2021","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",6000000.0,22/23,Ligue 1
Tony Strata,1004681,€1.50m,"Mar 19, 2026","Sep 7, 2004",21,1.77,Romania,[],Right-Back,,Vit. Guimarães,,,"Aug 27, 2025","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,Ligue 1
Isaak Touré,708678,€1.50m,"Mar 27, 2026","Mar 28, 2003",23,2.06,France,[],Centre-Back,,FC Lorient,,,"Sep 1, 2023","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,Ligue 1
Paul Joly,806168,€2.50m,"Dec 16, 2025","Jun 7, 2000",25,1.82,France,[],Right-Back,,1.FC K'lautern,,,"Aug 26, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2500000.0,22/23,Ligue 1
Arbër Zeneli,222876,€1.50m,"Nov 19, 2025","Feb 25, 1995",31,1.76,Kosovo,[],Left Winger,,Elfsborg,,,"Mar 21, 2024","Dec 31, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,Ligue 1
Josué Escartin,862972,€300k,"Dec 11, 2025","Mar 21, 2003",23,1.93,France,"['DR Congo', 'France']",Centre-Back,"                    0
0  Defensive Midfield",Red Star FC,,,"Aug 11, 2024","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,Ligue 1
Mathias Pereira Lage,424072,€3.50m,"Dec 19, 2025","Nov 30, 1996",29,1.8,Portugal,[],Left Winger,,St. Pauli,,,"Jul 1, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",3500000.0,22/23,Ligue 1
Paul Nardi,189744,€1.60m,"Dec 3, 2025","May 18, 1994",31,1.88,France,['France'],Goalkeeper,,QPR,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1600000.0,22/23,Ligue 1
Sergio Rico,207302,€800k,"Dec 30, 2025","Sep 1, 1993",32,1.96,Spain,['Spain'],Goalkeeper,,Al-Gharafa,,,"Sep 26, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,Ligue 1
Paul Bernardoni,318507,€1.80m,"Mar 23, 2026","Apr 18, 1997",28,1.93,France,[],Goalkeeper,,Amiens SC,,,"Aug 6, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1800000.0,22/23,Ligue 1
Maxime Wackers,798894,,,"Jan 1, 1998",28,1.84,France,[],Centre-Back,,EFAFC,,,"Sep 11, 2023","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Mathieu Coutadeur,39914,,,"Mar 20, 1986",40,1.69,France,['France'],Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",Retired,Le Mans FC,"Jul 1, 2024",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Hamza Sakhi,263951,€600k,"Mar 25, 2026","Jun 7, 1996",29,1.76,Morocco,"['Morocco', 'France']",Attacking Midfield,"                  0
0  Central Midfield
1    Right Midfield",Wydad AC,,,"Jul 27, 2024",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",600000.0,22/23,Ligue 1
Alassane N'Diaye,281704,,,"Jun 14, 1991",34,1.8,France,"['Senegal', 'France']",Right Midfield,"                0
0   Left Midfield
1  Centre-Forward",Without Club,SAS Epinal,"Jul 1, 2025",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Gabriel Tutu,931172,,,"Jan 29, 2004",22,1.78,France,[],Right Midfield,,Andrézieux,,,"Jan 1, 2026",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Vitinha,586853,€8.00m,"Dec 23, 2025","Mar 15, 2000",26,1.78,Portugal,['Portugal'],Centre-Forward,"                0
0     Left Winger
1  Second Striker",Genoa,,,"Jul 1, 2024","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",8000000.0,22/23,Ligue 1
Bingourou Kamara,333175,€700k,"Dec 15, 2025","Oct 21, 1996",29,1.95,Senegal,[],Goalkeeper,,FC Lorient,,,"Jul 25, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,22/23,Ligue 1
Nicolas Penneteau,5578,,,"Feb 28, 1981",45,1.85,France,['France'],Goalkeeper,,Retired,Stade Reims,"Jul 1, 2023",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Qazim Laci,290552,€2.80m,"Mar 5, 2026","Jan 19, 1996",30,1.73,Albania,"['Albania', 'Greece']",Central Midfield,"                    0
0  Defensive Midfield
1  Attacking Midfield",C. Rizespor,,,"Jul 20, 2025","Jun 30, 2028",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2800000.0,22/23,Ligue 1
Béni Makouana,624920,€300k,"Mar 24, 2026","Sep 28, 2002",23,1.82,Congo,[],Left Winger,,Jablonec,,,"Sep 8, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,Ligue 1
Thomas Didillon-Hödl,182891,€700k,"Mar 18, 2026","Nov 28, 1995",30,1.93,France,['France'],Goalkeeper,,Willem II,,,"Jul 1, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",700000.0,22/23,Ligue 1
Adrien Louveau,804817,,,"Feb 1, 2000",26,1.9,France,['France'],Defensive Midfield,"             0
0  Centre-Back",US Créteil-L,,,"Jul 1, 2025",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Jean-Mattéo Bahoya,939964,€25.00m,"Dec 19, 2025","May 7, 2005",20,1.8,France,[],Left Winger,,Frankfurt,,,"Jan 25, 2024","Jun 30, 2029",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",25000000.0,22/23,Ligue 1
Quentin Bernard,98262,€100k,"Dec 8, 2025","Jul 7, 1989",36,1.84,France,['France'],Centre-Back,"           0
0  Left-Back",Dijon,,,"Aug 13, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",100000.0,22/23,Ligue 1
Samuel Moutoussamy,353403,€1.20m,"Dec 12, 2025","Aug 12, 1996",29,1.76,DR Congo,"['DR Congo', 'France']",Central Midfield,"                    0
0  Defensive Midfield
1       Left Midfield",Atromitos,,,"Sep 12, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1200000.0,22/23,Ligue 1
Ibrahim Amadou,205503,€650k,"Dec 17, 2025","Apr 6, 1993",33,1.82,France,"['Cameroon', 'France']",Defensive Midfield,"             0
0  Centre-Back",CQ Tongliangl.,,,"Feb 6, 2026",-,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",650000.0,22/23,Ligue 1
Bradley Locko,805908,€7.00m,"Dec 15, 2025","May 6, 2002",23,1.8,France,[],Left-Back,,Stade Brestois,,,"Jul 27, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",7000000.0,22/23,Ligue 1
Jean-Kévin Duverne,344864,€2.00m,"Mar 13, 2026","Jul 12, 1997",28,1.86,Haiti,"['Haiti', 'France']",Centre-Back,"            0
0   Left-Back
1  Right-Back",KAA Gent,,,"Sep 8, 2025","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",2000000.0,22/23,Ligue 1
Ali Kalla,807687,,,"Apr 23, 1998",27,1.72,France,"['Cameroon', 'France']",Right-Back,"              0
0  Right Winger
1     Left-Back",CR Bernoussi,,,"Aug 15, 2024","Jun 30, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Jeffinho,884072,€4.50m,"Dec 10, 2025","Dec 30, 1999",26,1.76,Brazil,[],Left Winger,,LN Tieren,,,"Jan 11, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",4500000.0,22/23,Ligue 1
Wuilker Fariñez,373714,€800k,"Dec 5, 2025","Feb 15, 1998",28,1.8,Venezuela,[],Goalkeeper,,Inter Bogotá,,,"Jan 8, 2026","Dec 31, 2026",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",800000.0,22/23,Ligue 1
Vincent Le Goff,120651,,,"Oct 15, 1989",36,1.77,France,['France'],Left-Back,,Retired,FC Lorient,"Jan 30, 2024",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Alexis Beka Beka,539065,€300k,"Mar 13, 2026","Mar 29, 2001",25,1.78,France,[],Defensive Midfield,,La Louvière,,,"Jul 1, 2025","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",300000.0,22/23,Ligue 1
Mamadou Sakho,47713,,,"Feb 13, 1990",36,1.87,France,"['Senegal', 'France']",Centre-Back,"           0
0  Left-Back",Retired,Torpedo Kutaisi,"Jan 12, 2026",,,,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",0.0,22/23,Ligue 1
Arkadiusz Milik,191891,€1.50m,"Dec 23, 2025","Feb 28, 1994",32,1.86,Poland,['Poland'],Centre-Forward,,Juventus,,,"Jul 1, 2023","Jun 30, 2027",,"Empty DataFrame
Columns: [Season, Date, Left, Joined, MV, Fee]
Index: []",1500000.0,22/23,Ligue 1
